Security_Symbol,             ,Security_Type,Current_Pos_Limit,Current_NearTerm_Limit
UTEN  ,               ,Equity,2500000   ,0         
UTHR  ,               ,Equity,7500000   ,0         
UTHY  ,               ,Equity,2500000   ,0         
UTI   ,               ,Equity,5000000   ,0         
UTL   ,               ,Equity,2500000   ,0         
UTSL  ,               ,Equity,2500000   ,0         
UTWO  ,               ,Equity,2500000   ,0         
UTWY  ,               ,Equity,2500000   ,0         
UTY   ,               ,Index/Other,72000     ,0         
UTZ   ,               ,Equity,20000000  ,0         
UUP   ,               ,Equity,25000000  ,0         
UUUU  ,               ,Equity,25000000  ,0         
UVE   ,               ,Equity,5000000   ,0         
UVIX  ,               ,Equity,25000000  ,0         
UVSP  ,               ,Equity,2500000   ,0         
UVV   ,               ,Equity,2500000   ,0         
UVXY  ,               ,Equity,25000000  ,0         
UWM   ,               ,Equity,25000000  ,0         
UWMC  ,               ,Equity,25000000  ,0         
UXI   ,               ,Equity,2500000   ,0         
UXIN  ,               ,Equity,25000000  ,0         
UYG   ,               ,Equity,2500000   ,0         
UYM   ,               ,Equity,2500000   ,0         
V     ,               ,Equity,25000000  ,0         
VAC   ,               ,Equity,7500000   ,0         
VAL   ,               ,Equity,25000000  ,0         
VALE  ,               ,Equity,25000000  ,0         
VALQ  ,               ,Equity,2500000   ,0         
VALT  ,               ,Equity,2500000   ,0         
VANI  ,               ,Equity,25000000  ,0         
VAPO  ,               ,Equity,7500000   ,0         
VATE  ,               ,Equity,7500000   ,0         
VAW   ,               ,Equity,5000000   ,0         
VB    ,               ,Equity,20000000  ,0         
VBIV  ,               ,Equity,25000000  ,0         
VBK   ,               ,Equity,7500000   ,0         
VBLT  ,               ,Equity,25000000  ,0         
VBR   ,               ,Equity,7500000   ,0         
VBTX  ,               ,Equity,7500000   ,0         
VC    ,               ,Equity,5000000   ,0         
VCAR  ,               ,Equity,2500000   ,0         
VCEL  ,               ,Equity,7500000   ,0         
VCIT  ,               ,Equity,25000000  ,0         
VCLT  ,               ,Equity,25000000  ,0         
VCNX  ,               ,Equity,20000000  ,0         
VCR   ,               ,Equity,2500000   ,0         
VCSA  ,               ,Equity,25000000  ,0         
VCSH  ,               ,Equity,25000000  ,0         
VCTR  ,               ,Equity,7500000   ,0         
VCXA  ,               ,Equity,2500000   ,0         
VCYT  ,               ,Equity,25000000  ,0         
VDC   ,               ,Equity,5000000   ,0         
VDE   ,               ,Equity,25000000  ,0         
VEA   ,               ,Equity,25000000  ,0         
VECO  ,               ,Equity,7500000   ,0         
VECT  ,               ,Equity,7500000   ,0         
VEEV  ,               ,Equity,25000000  ,0         
VEGI  ,               ,Equity,2500000   ,0         
VEGN  ,               ,Equity,2500000   ,0         
VEL   ,               ,Equity,2500000   ,0         
VEON  ,               ,Equity,25000000  ,0         
VERA  ,               ,Equity,20000000  ,0         
VERI  ,               ,Equity,20000000  ,0         
VERS  ,               ,Equity,2500000   ,0         
VERU  ,               ,Equity,25000000  ,0         
VERV  ,               ,Equity,25000000  ,0         
VERX  ,               ,Equity,7500000   ,0         
VET   ,               ,Equity,25000000  ,0         
VEU   ,               ,Equity,25000000  ,0         
VEV   ,               ,Equity,7500000   ,0         
VFC   ,               ,Equity,25000000  ,0         
VFF   ,               ,Equity,25000000  ,0         
VFH   ,               ,Equity,25000000  ,0         
VFMF  ,               ,Equity,2500000   ,0         
VFMO  ,               ,Equity,2500000   ,0         
VFMV  ,               ,Equity,2500000   ,0         
VFQY  ,               ,Equity,2500000   ,0         
VFVA  ,               ,Equity,2500000   ,0         
VGIT  ,               ,Equity,25000000  ,0         
VGK   ,               ,Equity,25000000  ,0         
VGLT  ,               ,Equity,25000000  ,0         
VGR   ,               ,Equity,25000000  ,0         
VGSH  ,               ,Equity,25000000  ,0         
VGT   ,               ,Equity,25000000  ,0         
VGZ   ,               ,Equity,5000000   ,0         
VHC   ,               ,Equity,25000000  ,0         
VHT   ,               ,Equity,5000000   ,0         
VIA   ,               ,Equity,2500000   ,0         
VIAV  ,               ,Equity,25000000  ,0         
VICE  ,               ,Equity,2500000   ,0         
VICI  ,               ,Equity,25000000  ,0         
VICR  ,               ,Equity,7500000   ,0         
VIEW  ,               ,Equity,25000000  ,0         
VIG   ,               ,Equity,25000000  ,0         
VIGI  ,               ,Equity,7500000   ,0         
VINP  ,               ,Equity,2500000   ,0         
VIOG  ,               ,Equity,5000000   ,0         
VIOO  ,               ,Equity,5000000   ,0         
VIOV  ,               ,Equity,5000000   ,0         
VIPS  ,               ,Equity,25000000  ,0         
VIR   ,               ,Equity,25000000  ,0         
VIRI  ,               ,Equity,25000000  ,0         
VIRT  ,               ,Equity,25000000  ,0         
VIRX  ,               ,Equity,5000000   ,0         
VIS   ,               ,Equity,5000000   ,0         
VISL  ,               ,Equity,25000000  ,0         
VIST  ,               ,Equity,20000000  ,0         
VITL  ,               ,Equity,5000000   ,0         
VIV   ,               ,Equity,25000000  ,0         
VIXM  ,               ,Equity,2500000   ,0         
VIXY  ,               ,Equity,25000000  ,0         
VKTX  ,               ,Equity,25000000  ,0         
VLD   ,               ,Equity,25000000  ,0         
VLN   ,               ,Equity,7500000   ,0         
VLO   ,               ,Equity,25000000  ,0         
VLRS  ,               ,Equity,20000000  ,0         
VLU   ,               ,Equity,2500000   ,0         
VLUE  ,               ,Equity,20000000  ,0         
VLY   ,               ,Equity,25000000  ,0         
VMBS  ,               ,Equity,25000000  ,0         
VMC   ,               ,Equity,25000000  ,0         
VMD   ,               ,Equity,5000000   ,0         
VMEO  ,               ,Equity,25000000  ,0         
VMI   ,               ,Equity,2500000   ,0         
VMW   ,               ,Equity,25000000  ,0         
VNDA  ,               ,Equity,7500000   ,0         
VNET  ,               ,Equity,25000000  ,0         
VNLA  ,               ,Equity,7500000   ,0         
VNO   ,               ,Equity,25000000  ,0         
VNOM  ,               ,Equity,7500000   ,0         
VNQ   ,               ,Equity,25000000  ,0         
VNQI  ,               ,Equity,7500000   ,0         
VNRX  ,               ,Equity,5000000   ,0         
VNT   ,               ,Equity,25000000  ,0         
VNTRQ ,               ,Equity,7500000   ,0         
VO    ,               ,Equity,20000000  ,0         
VOC   ,               ,Equity,5000000   ,0         
VOD   ,               ,Equity,25000000  ,0         
VOE   ,               ,Equity,7500000   ,0         
VONE  ,               ,Equity,2500000   ,0         
VONG  ,               ,Equity,25000000  ,0         
VONV  ,               ,Equity,7500000   ,0         
VOO   ,               ,Equity,25000000  ,0         
VOOG  ,               ,Equity,5000000   ,0         
VOOV  ,               ,Equity,2500000   ,0         
VOR   ,               ,Equity,5000000   ,0         
VORBQ ,               ,Equity,25000000  ,0         
VOT   ,               ,Equity,5000000   ,0         
VOX   ,               ,Equity,5000000   ,0         
VOXX  ,               ,Equity,2500000   ,0         
VOYA  ,               ,Equity,25000000  ,0         
VPG   ,               ,Equity,2500000   ,0         
VPL   ,               ,Equity,20000000  ,0         
VPN   ,               ,Equity,2500000   ,0         
VPU   ,               ,Equity,5000000   ,0         
VQS   ,               ,Equity,25000000  ,0         
VR    ,               ,Equity,2500000   ,0         
VRA   ,               ,Equity,7500000   ,0         
VRAR  ,               ,Equity,2500000   ,0         
VRAYQ ,               ,Equity,25000000  ,0         
VRCA  ,               ,Equity,5000000   ,0         
VRDN  ,               ,Equity,20000000  ,0         
VRE   ,               ,Equity,20000000  ,0         
VREX  ,               ,Equity,7500000   ,0         
VRM   ,               ,Equity,25000000  ,0         
VRNA  ,               ,Equity,25000000  ,0         
VRNS  ,               ,Equity,25000000  ,0         
VRNT  ,               ,Equity,7500000   ,0         
VRP   ,               ,Equity,7500000   ,0         
VRRM  ,               ,Equity,25000000  ,0         
VRSK  ,               ,Equity,25000000  ,0         
VRSN  ,               ,Equity,20000000  ,0         
VRT   ,               ,Equity,25000000  ,0         
VRTV  ,               ,Equity,2500000   ,0         
VRTX  ,               ,Equity,25000000  ,0         
VSAT  ,               ,Equity,7500000   ,0         
VSCO  ,               ,Equity,25000000  ,0         
VSDA  ,               ,Equity,2500000   ,0         
VSEC  ,               ,Equity,2500000   ,0         
VSH   ,               ,Equity,25000000  ,0         
VSS   ,               ,Equity,7500000   ,0         
VST   ,               ,Equity,25000000  ,0         
VSTM  ,               ,Equity,25000000  ,0         
VSTO  ,               ,Equity,25000000  ,0         
VT    ,               ,Equity,25000000  ,0         
VTC   ,               ,Equity,2500000   ,0         
VTEB  ,               ,Equity,25000000  ,0         
VTEX  ,               ,Equity,7500000   ,0         
VTGN  ,               ,Equity,25000000  ,0         
VTHR  ,               ,Equity,2500000   ,0         
VTI   ,               ,Equity,25000000  ,0         
VTIP  ,               ,Equity,25000000  ,0         
VTLE  ,               ,Equity,25000000  ,0         
VTNR  ,               ,Equity,25000000  ,0         
VTOL  ,               ,Equity,2500000   ,0         
VTR   ,               ,Equity,25000000  ,0         
VTRS  ,               ,Equity,25000000  ,0         
VTS   ,               ,Equity,7500000   ,0         
VTSI  ,               ,Equity,2500000   ,0         
VTV   ,               ,Equity,25000000  ,0         
VTWG  ,               ,Equity,2500000   ,0         
VTWO  ,               ,Equity,25000000  ,0         
VTWV  ,               ,Equity,2500000   ,0         
VTYX  ,               ,Equity,20000000  ,0         
VUG   ,               ,Equity,25000000  ,0         
VUZI  ,               ,Equity,25000000  ,0         
VV    ,               ,Equity,7500000   ,0         
VVI   ,               ,Equity,2500000   ,0         
VVOS  ,               ,Equity,25000000  ,0         
VVPR  ,               ,Equity,20000000  ,0         
VVV   ,               ,Equity,25000000  ,0         
VVX   ,               ,Equity,2500000   ,0         
VWE   ,               ,Equity,7500000   ,0         
VWO   ,               ,Equity,25000000  ,0         
VWOB  ,               ,Equity,7500000   ,0         
VXF   ,               ,Equity,7500000   ,0         
VXRT  ,               ,Equity,25000000  ,0         
VXUS  ,               ,Equity,25000000  ,0         
VXX   ,               ,Equity,25000000  ,0         
VXZ   ,               ,Equity,2500000   ,0         
VYGR  ,               ,Equity,7500000   ,0         
VYM   ,               ,Equity,25000000  ,0         
VYMI  ,               ,Equity,7500000   ,0         
VZ    ,               ,Equity,25000000  ,0         
VZIO  ,               ,Equity,25000000  ,0         
W     ,               ,Equity,25000000  ,0         
